Train Loss, time
4.409598959709108,5.381901196
4.346759567412641,5.536691468
4.33171782353154,5.273070988
4.358698712504247,5.541583146
4.343946270447706,5.489230593
4.342052053858332,5.695849305
4.296034132299134,5.453461775
4.210756845492883,5.620463699
4.3144473506977565,5.123786911
4.381230421802068,5.453207759
4.352773801526959,5.780224497
4.349109304262562,5.494225423
4.313475323496326,5.751670936
4.189731137993275,5.587491848
4.20443635173343,5.24516625
4.1512746924675055,5.404533528
4.433023328033693,5.206375257
4.826386916982915,5.512719154
4.626810825898422,5.670867812
4.46531504302885,5.596145302
4.389336136300921,5.675650704
4.385032590905963,5.84372443
4.370369447592238,5.469421237
4.386559194559653,5.739541097
4.333403698378378,5.666552102
4.389250789711724,5.894142559
4.292706612518784,5.766004895
4.315989492270566,5.80189358
4.320179042668942,5.732857381
4.348320979396442,5.493429765
4.266414859113178,5.695621708
4.180608305831135,5.640842729
4.110048738807453,5.668284592
4.192768976636993,5.798785796
4.1328103829881355,5.983059024
4.157123195158982,5.548301638
4.235549667112768,5.429405489
4.106051836791944,5.6173153970000005
4.242904806069749,5.636253428
4.2257003895634435,5.766256222
4.113922589402137,5.60808951
4.109402256713166,5.545521032
4.137368340847427,5.674945687
4.102484089756341,5.755674196
4.320821412493306,5.613300811
4.2914027602384275,6.062965874
4.155742120222011,5.789612755
4.178082809286525,5.866187926
4.057276314255802,5.410408062
4.083367937651243,5.944114386
3.9745574574525344,5.77237838
4.135830656710289,5.493041141
4.031667752575156,5.93748099
4.199717279070112,5.7888217730000004
4.383014574090202,5.746131874
4.335440312674607,5.550446905
4.155180433892113,5.44257374
4.060742845999954,5.638297887
3.9663960920208496,5.741551695
4.200877004174996,5.806703868
4.100886309501499,5.792364198
4.066499654778283,5.502215721
4.102637521577696,5.963483454
4.194117586668396,5.9550253810000005
4.136305363019688,5.661330813
3.991669508788505,5.686254875
3.9775860934459204,5.513763609
4.028685479065561,5.579169844
3.9701595701691947,5.433443388
4.238758715288721,5.607003142
4.612559630955382,5.877651752
4.288544645417983,5.984402222
4.16870218492836,5.796560683
4.114386716991101,5.617730175
4.140287820385358,5.824620918
4.075012773994703,5.782461091
4.010644097157902,5.724603993
4.0727889845419485,5.558034477
4.004584460582601,5.657931273
3.947572766319476,5.593498448
3.9900503414291655,5.709273769
3.925494269172995,5.546266848
4.238945699999848,5.504424363
4.05769957373233,5.587244097
3.9953926225794762,5.61748947
3.9782292265416577,5.916817891
3.9006848750706045,5.454495653
4.118971886889409,5.438089421
4.170674036541725,5.682318611
4.255658643362935,5.885012307
4.090426438902459,5.896914965
3.8947825220895087,5.672910864
3.944016830971245,5.740525025
3.9054882595722136,5.98213123
3.6492921189108736,1.83507518
4.694922293874732,5.768816665
4.557849180419633,5.939146866
4.217332359708204,5.896523797
4.188616209723179,5.794906571
4.068966062355055,5.701601676
4.093007031694913,5.712571803
4.208776194550876,6.046540711
4.135015103835455,5.558645991
4.1947810166457336,5.757588506
4.185965890558014,5.774585349
3.9163354354694957,5.491918812
3.936454642232623,5.644865444
4.025258654296937,5.616278093
3.907476842204689,5.463415796
3.960310035758521,5.717414747
3.871472212487838,5.519826705
3.9244659280185563,5.537738347
3.922743383900118,5.80265781
4.003745530687088,5.658488846
3.924828139739978,5.890354454
3.988857969242463,5.707698888
3.9950018099375626,5.788231827
4.037325152721806,5.847500033
4.023468524738701,5.760087948
4.0168477940744465,5.748599078
3.90185874131894,5.627787851
3.8326061379282095,5.663149715
3.921063063775003,5.658980958
3.9095168397402165,5.484057338
3.917185622891314,5.726876139
3.803501458431419,5.909502479
3.8323423088868043,5.477187326
3.70021192010625,5.233110017
3.803563818703214,5.707413991
4.228993671203397,5.8427743119999995
4.330020992192584,5.66480925
4.151996566916273,5.589044509
3.9220305877796924,5.352753754
3.849493744905017,5.589794339
3.9132905343679827,5.839360032
3.857214791656161,5.425188112
3.7642545146009185,5.493361688
3.744270926653288,5.417467859
3.8536509921362416,5.8211631950000005
3.7576757452952205,5.701432058
3.7971534324851826,5.610111556
3.8952107018524122,5.699044733
4.111370249551721,5.3839660049999996
4.014145473197584,5.689283007
3.9539359211474068,5.886597441
3.8183409942535094,5.662888099
3.888498182776712,5.627661277
3.847146276260239,5.719577258
3.755567882525904,5.598152627
3.6691053146990953,5.811982131
3.8151127129135696,5.894364614
3.789723966045256,5.764623181
3.932443677688777,5.750306664
4.197772575481978,6.050454554
3.965983017829311,5.877449805
3.849946688098527,5.6265541599999995
3.771166900028169,5.591140009
3.586451485123637,5.660034383
3.5996325522557435,5.827826925
3.796356769888032,5.829912445
3.8456198483749664,5.703828969
3.831867739695647,5.5693883
3.751571551296573,6.034043124
3.719178296271633,5.339198023
3.792512908074305,5.588985242
3.7754345234655613,6.013193021
3.885161032869264,5.430563898
3.810481511140447,5.473029235
3.6926809888379686,5.638389652
3.774642800061046,5.370568059
3.8521754888895736,5.727661285
3.85941948364114,5.966495709
4.0699260383284015,6.01532728
3.703949751905747,5.712287324
3.7214236581804565,5.499850563
3.6944477244244807,5.697230991
3.7078660598526287,5.902894573
3.6714199708048065,5.977336703
3.689792621818013,5.6903922829999996
3.6978267891604455,5.31634351
3.83142689077512,6.088128435
3.94140674485343,5.36502808
3.8537662892005917,6.015349242
3.7972162259582176,5.605449062
3.7936860980405873,5.45796673
3.886386030757575,5.439539174
3.6906624271542925,5.646501009
3.733466712245415,5.582721319
3.503777205477497,5.897974872
3.76678332520705,5.707844619
3.7738797340365164,5.894051939
3.8944843728213856,5.729862889
3.7920003161762192,5.854863094
3.691281160442661,5.852763361
3.6113513363109204,5.953104215
3.503369442931154,5.704166518
3.6302919254502677,5.889297045
3.6394627857731305,6.165259553
3.653320824046631,6.062789653
3.6325715300753343,5.855626475
3.7341116564616277,5.392898814
3.9182390865614005,5.517031368
3.953228379443213,5.6920312410000005
3.5744710286966836,5.756449256
3.5685259758164634,5.653470163
3.8990139041127807,5.720983551
3.8086818900892228,5.660653711
3.761609102087683,5.4594996479999995
3.770278425979696,5.662896199
